Index;date;Taux
I01408Y Index;07/05/2021;-0.092
I01406M Index;07/05/2021;-0.646
I01409Y Index;07/05/2021;0.011
I01401Y Index;07/05/2021;-0.64
I01410Y Index;07/05/2021;0.104
I01402Y Index;07/05/2021;-0.634
I01415Y Index;07/05/2021;0.487
I01403Y Index;07/05/2021;-0.585
I01420Y Index;07/05/2021;0.725
I01430Y Index;07/05/2021;0.992
I01404Y Index;07/05/2021;-0.493
I01405Y Index;07/05/2021;-0.379
I01406Y Index;07/05/2021;-0.303
I01403M Index;10/05/2021;-0.638
I01407Y Index;10/05/2021;-0.201
I01406M Index;10/05/2021;-0.649
I01408Y Index;10/05/2021;-0.089
I01401Y Index;10/05/2021;-0.634
I01409Y Index;10/05/2021;0.017
I01402Y Index;10/05/2021;-0.635
I01410Y Index;10/05/2021;0.115
I01403Y Index;10/05/2021;-0.585
I01415Y Index;10/05/2021;0.482
I01404Y Index;10/05/2021;-0.493
I01420Y Index;10/05/2021;0.718
I01405Y Index;10/05/2021;-0.375
I01430Y Index;10/05/2021;0.98
I01406Y Index;10/05/2021;-0.297
I01403M Index;11/05/2021;-0.639
I01406M Index;11/05/2021;-0.643
I01401Y Index;11/05/2021;-0.633
I01407Y Index;11/05/2021;-0.153
I01402Y Index;11/05/2021;-0.617
I01408Y Index;11/05/2021;-0.036
I01403Y Index;11/05/2021;-0.558
I01409Y Index;11/05/2021;0.073
I01404Y Index;11/05/2021;-0.459
I01405Y Index;11/05/2021;-0.335
I01406Y Index;11/05/2021;-0.253
I01410Y Index;11/05/2021;0.17
I01415Y Index;11/05/2021;0.535
I01420Y Index;11/05/2021;0.769
I01430Y Index;11/05/2021;1.032
I01403M Index;12/05/2021;-0.64
I01407Y Index;12/05/2021;-0.117
I01408Y Index;12/05/2021;0.002
I01406M Index;12/05/2021;-0.648
I01401Y Index;12/05/2021;-0.636
I01409Y Index;12/05/2021;0.111
I01410Y Index;12/05/2021;0.209
I01415Y Index;12/05/2021;0.573
I01402Y Index;12/05/2021;-0.604
I01420Y Index;12/05/2021;0.808
I01403Y Index;12/05/2021;-0.539
I01430Y Index;12/05/2021;1.072
I01404Y Index;12/05/2021;-0.435
I01405Y Index;12/05/2021;-0.304
I01406Y Index;12/05/2021;-0.217
I01403M Index;13/05/2021;-0.638
I01407Y Index;13/05/2021;-0.104
I01408Y Index;13/05/2021;0.012
I01406M Index;13/05/2021;-0.652
I01401Y Index;13/05/2021;-0.636
I01409Y Index;13/05/2021;0.12
I01410Y Index;13/05/2021;0.218
I01415Y Index;13/05/2021;0.578
I01402Y Index;13/05/2021;-0.605
I01420Y Index;13/05/2021;0.813
I01403Y Index;13/05/2021;-0.536
I01430Y Index;13/05/2021;1.078
I01404Y Index;13/05/2021;-0.427
I01405Y Index;13/05/2021;-0.294
I01406Y Index;13/05/2021;-0.206
I01407Y Index;14/05/2021;-0.108
I01403M Index;14/05/2021;-0.641
I01406M Index;14/05/2021;-0.652
I01408Y Index;14/05/2021;0.008
I01401Y Index;14/05/2021;-0.636
I01409Y Index;14/05/2021;0.113
I01402Y Index;14/05/2021;-0.602
I01410Y Index;14/05/2021;0.21
I01403Y Index;14/05/2021;-0.537
I01415Y Index;14/05/2021;0.568
I01404Y Index;14/05/2021;-0.431
I01420Y Index;14/05/2021;0.806
I01430Y Index;14/05/2021;1.073
I01405Y Index;14/05/2021;-0.299
I01406Y Index;14/05/2021;-0.211
I01407Y Index;17/05/2021;-0.083
I01403M Index;17/05/2021;-0.64
I01406M Index;17/05/2021;-0.649
I01408Y Index;17/05/2021;0.036
I01401Y Index;17/05/2021;-0.638
I01409Y Index;17/05/2021;0.142
I01402Y Index;17/05/2021;-0.595
I01410Y Index;17/05/2021;0.24
I01403Y Index;17/05/2021;-0.526
I01415Y Index;17/05/2021;0.596
I01404Y Index;17/05/2021;-0.417
I01420Y Index;17/05/2021;0.835
I01430Y Index;17/05/2021;1.103
I01405Y Index;17/05/2021;-0.282
I01406Y Index;17/05/2021;-0.191
I01407Y Index;18/05/2021;-0.081
I01403M Index;18/05/2021;-0.642
I01408Y Index;18/05/2021;0.037
I01406M Index;18/05/2021;-0.654
I01409Y Index;18/05/2021;0.143
I01401Y Index;18/05/2021;-0.637
I01410Y Index;18/05/2021;0.238
I01402Y Index;18/05/2021;-0.588
I01415Y Index;18/05/2021;0.596
I01403Y Index;18/05/2021;-0.523
I01420Y Index;18/05/2021;0.836
I01404Y Index;18/05/2021;-0.417
I01430Y Index;18/05/2021;1.114
I01405Y Index;18/05/2021;-0.281
I01406Y Index;18/05/2021;-0.19
I01403M Index;19/05/2021;-0.644
I01407Y Index;19/05/2021;-0.082
I01406M Index;19/05/2021;-0.655
I01401Y Index;19/05/2021;-0.645
I01408Y Index;19/05/2021;0.035
I01409Y Index;19/05/2021;0.14
I01402Y Index;19/05/2021;-0.597
I01410Y Index;19/05/2021;0.236
I01403Y Index;19/05/2021;-0.528
I01415Y Index;19/05/2021;0.588
I01404Y Index;19/05/2021;-0.42
I01420Y Index;19/05/2021;0.827
I01405Y Index;19/05/2021;-0.281
I01430Y Index;19/05/2021;1.097
I01406Y Index;19/05/2021;-0.189
I01403M Index;20/05/2021;-0.644
I01407Y Index;20/05/2021;-0.101
I01406M Index;20/05/2021;-0.658
I01401Y Index;20/05/2021;-0.645
I01408Y Index;20/05/2021;0.015
I01409Y Index;20/05/2021;0.12
I01402Y Index;20/05/2021;-0.605
I01410Y Index;20/05/2021;0.216
I01403Y Index;20/05/2021;-0.538
I01415Y Index;20/05/2021;0.561
I01404Y Index;20/05/2021;-0.431
I01420Y Index;20/05/2021;0.792
I01405Y Index;20/05/2021;-0.296
I01430Y Index;20/05/2021;1.06
I01406Y Index;20/05/2021;-0.206
I01407Y Index;21/05/2021;-0.122
I01408Y Index;21/05/2021;-0.005
I01409Y Index;21/05/2021;0.101
I01410Y Index;21/05/2021;0.198
I01415Y Index;21/05/2021;0.541
I01420Y Index;21/05/2021;0.771
I01430Y Index;21/05/2021;1.04
I01403M Index;21/05/2021;-0.641
I01406M Index;21/05/2021;-0.654
I01401Y Index;21/05/2021;-0.643
I01402Y Index;21/05/2021;-0.612
I01403Y Index;21/05/2021;-0.554
I01404Y Index;21/05/2021;-0.449
I01405Y Index;21/05/2021;-0.317
I01406Y Index;21/05/2021;-0.229
I01407Y Index;24/05/2021;-0.136
I01403M Index;24/05/2021;-0.642
I01406M Index;24/05/2021;-0.658
I01408Y Index;24/05/2021;-0.017
I01401Y Index;24/05/2021;-0.642
I01409Y Index;24/05/2021;0.09
I01402Y Index;24/05/2021;-0.618
I01410Y Index;24/05/2021;0.188
I01403Y Index;24/05/2021;-0.56
I01415Y Index;24/05/2021;0.536
I01404Y Index;24/05/2021;-0.454
I01420Y Index;24/05/2021;0.763
I01405Y Index;24/05/2021;-0.327
I01430Y Index;24/05/2021;1.033
I01406Y Index;24/05/2021;-0.242
I01403M Index;25/05/2021;-0.642
I01407Y Index;25/05/2021;-0.168
I01406M Index;25/05/2021;-0.656
I01408Y Index;25/05/2021;-0.051
I01409Y Index;25/05/2021;0.054
I01401Y Index;25/05/2021;-0.648
I01410Y Index;25/05/2021;0.15
I01402Y Index;25/05/2021;-0.625
I01415Y Index;25/05/2021;0.504
I01403Y Index;25/05/2021;-0.578
I01420Y Index;25/05/2021;0.729
I01430Y Index;25/05/2021;0.994
I01404Y Index;25/05/2021;-0.477
I01405Y Index;25/05/2021;-0.355
I01406Y Index;25/05/2021;-0.274
I01403M Index;26/05/2021;-0.641
I01407Y Index;26/05/2021;-0.204
I01406M Index;26/05/2021;-0.665
I01408Y Index;26/05/2021;-0.09
I01401Y Index;26/05/2021;-0.652
I01409Y Index;26/05/2021;0.014
I01402Y Index;26/05/2021;-0.642
I01410Y Index;26/05/2021;0.108
I01403Y Index;26/05/2021;-0.596
I01415Y Index;26/05/2021;0.464
I01404Y Index;26/05/2021;-0.5
I01420Y Index;26/05/2021;0.687
I01405Y Index;26/05/2021;-0.382
I01430Y Index;26/05/2021;0.951
I01406Y Index;26/05/2021;-0.304
I01403M Index;27/05/2021;-0.643
I01407Y Index;27/05/2021;-0.177
I01406M Index;27/05/2021;-0.66
I01408Y Index;27/05/2021;-0.062
I01401Y Index;27/05/2021;-0.65
I01409Y Index;27/05/2021;0.042
I01402Y Index;27/05/2021;-0.631
I01410Y Index;27/05/2021;0.139
I01403Y Index;27/05/2021;-0.577
I01415Y Index;27/05/2021;0.501
I01404Y Index;27/05/2021;-0.48
I01420Y Index;27/05/2021;0.725
I01405Y Index;27/05/2021;-0.361
I01430Y Index;27/05/2021;0.992
I01406Y Index;27/05/2021;-0.282
I01403M Index;28/05/2021;-0.642
I01407Y Index;28/05/2021;-0.189
I01406M Index;28/05/2021;-0.657
I01408Y Index;28/05/2021;-0.075
I01401Y Index;28/05/2021;-0.644
I01409Y Index;28/05/2021;0.03
I01402Y Index;28/05/2021;-0.631
I01410Y Index;28/05/2021;0.126
I01403Y Index;28/05/2021;-0.58
I01415Y Index;28/05/2021;0.494
I01404Y Index;28/05/2021;-0.487
I01420Y Index;28/05/2021;0.721
I01405Y Index;28/05/2021;-0.37
I01430Y Index;28/05/2021;0.992
I01406Y Index;28/05/2021;-0.292
I01403M Index;31/05/2021;-0.644
I01407Y Index;31/05/2021;-0.19
I01406M Index;31/05/2021;-0.661
I01408Y Index;31/05/2021;-0.076
I01401Y Index;31/05/2021;-0.65
I01409Y Index;31/05/2021;0.027
I01402Y Index;31/05/2021;-0.624
I01410Y Index;31/05/2021;0.125
I01403Y Index;31/05/2021;-0.577
I01415Y Index;31/05/2021;0.487
I01404Y Index;31/05/2021;-0.482
I01420Y Index;31/05/2021;0.711
I01405Y Index;31/05/2021;-0.368
I01430Y Index;31/05/2021;0.977
I01406Y Index;31/05/2021;-0.291
I01407Y Index;01/06/2021;-0.184
I01403M Index;01/06/2021;-0.642
I01406M Index;01/06/2021;-0.66
I01408Y Index;01/06/2021;-0.069
I01401Y Index;01/06/2021;-0.651
I01409Y Index;01/06/2021;0.036
I01410Y Index;01/06/2021;0.133
I01402Y Index;01/06/2021;-0.631
I01403Y Index;01/06/2021;-0.58
I01415Y Index;01/06/2021;0.496
I01420Y Index;01/06/2021;0.722
I01404Y Index;01/06/2021;-0.484
I01430Y Index;01/06/2021;0.992
I01405Y Index;01/06/2021;-0.367
I01406Y Index;01/06/2021;-0.289
I01403M Index;02/06/2021;-0.646
I01407Y Index;02/06/2021;-0.203
I01408Y Index;02/06/2021;-0.086
I01406M Index;02/06/2021;-0.662
I01409Y Index;02/06/2021;0.018
I01410Y Index;02/06/2021;0.115
I01415Y Index;02/06/2021;0.479
I01420Y Index;02/06/2021;0.705
I01401Y Index;02/06/2021;-0.65
I01430Y Index;02/06/2021;0.981
I01402Y Index;02/06/2021;-0.635
I01403Y Index;02/06/2021;-0.589
I01404Y Index;02/06/2021;-0.498
I01405Y Index;02/06/2021;-0.384
I01406Y Index;02/06/2021;-0.308
I01403M Index;03/06/2021;-0.639
I01407Y Index;03/06/2021;-0.194
I01406M Index;03/06/2021;-0.661
I01408Y Index;03/06/2021;-0.075
I01401Y Index;03/06/2021;-0.651
I01402Y Index;03/06/2021;-0.627
I01409Y Index;03/06/2021;0.031
I01403Y Index;03/06/2021;-0.584
I01410Y Index;03/06/2021;0.129
I01404Y Index;03/06/2021;-0.492
I01415Y Index;03/06/2021;0.494
I01405Y Index;03/06/2021;-0.378
I01420Y Index;03/06/2021;0.72
I01430Y Index;03/06/2021;0.994
I01406Y Index;03/06/2021;-0.302
I01403M Index;04/06/2021;-0.645
I01407Y Index;04/06/2021;-0.212
I01406M Index;04/06/2021;-0.661
I01408Y Index;04/06/2021;-0.094
I01401Y Index;04/06/2021;-0.648
I01409Y Index;04/06/2021;0.01
I01402Y Index;04/06/2021;-0.631
I01410Y Index;04/06/2021;0.108
I01403Y Index;04/06/2021;-0.593
I01415Y Index;04/06/2021;0.473
I01404Y Index;04/06/2021;-0.508
I01420Y Index;04/06/2021;0.703
I01405Y Index;04/06/2021;-0.394
I01430Y Index;04/06/2021;0.981
I01406Y Index;04/06/2021;-0.319
I01403M Index;07/06/2021;-0.651
I01407Y Index;07/06/2021;-0.194
I01406M Index;07/06/2021;-0.661
I01408Y Index;07/06/2021;-0.076
I01401Y Index;07/06/2021;-0.644
I01409Y Index;07/06/2021;0.029
I01402Y Index;07/06/2021;-0.625
I01410Y Index;07/06/2021;0.126
I01403Y Index;07/06/2021;-0.579
I01415Y Index;07/06/2021;0.49
I01404Y Index;07/06/2021;-0.49
I01420Y Index;07/06/2021;0.718
I01405Y Index;07/06/2021;-0.377
I01430Y Index;07/06/2021;0.995
I01406Y Index;07/06/2021;-0.302
I01407Y Index;08/06/2021;-0.217
I01403M Index;08/06/2021;-0.653
I01408Y Index;08/06/2021;-0.101
I01406M Index;08/06/2021;-0.657
I01409Y Index;08/06/2021;0.002
I01401Y Index;08/06/2021;-0.643
I01410Y Index;08/06/2021;0.098
I01415Y Index;08/06/2021;0.46
I01402Y Index;08/06/2021;-0.621
I01420Y Index;08/06/2021;0.687
I01403Y Index;08/06/2021;-0.584
I01430Y Index;08/06/2021;0.962
I01404Y Index;08/06/2021;-0.501
I01405Y Index;08/06/2021;-0.394
I01406Y Index;08/06/2021;-0.322
I01407Y Index;09/06/2021;-0.24
I01403M Index;09/06/2021;-0.653
I01408Y Index;09/06/2021;-0.131
I01406M Index;09/06/2021;-0.658
I01409Y Index;09/06/2021;-0.03
I01401Y Index;09/06/2021;-0.646
I01410Y Index;09/06/2021;0.066
I01402Y Index;09/06/2021;-0.636
I01415Y Index;09/06/2021;0.443
I01403Y Index;09/06/2021;-0.599
I01404Y Index;09/06/2021;-0.517
I01420Y Index;09/06/2021;0.671
I01430Y Index;09/06/2021;0.946
I01405Y Index;09/06/2021;-0.413
I01406Y Index;09/06/2021;-0.344
I01407Y Index;10/06/2021;-0.246
I01403M Index;10/06/2021;-0.653
I01406M Index;10/06/2021;-0.66
I01408Y Index;10/06/2021;-0.131
I01409Y Index;10/06/2021;-0.028
I01401Y Index;10/06/2021;-0.647
I01410Y Index;10/06/2021;0.07
I01402Y Index;10/06/2021;-0.636
I01415Y Index;10/06/2021;0.447
I01403Y Index;10/06/2021;-0.602
I01420Y Index;10/06/2021;0.677
I01404Y Index;10/06/2021;-0.52
I01430Y Index;10/06/2021;0.957
I01405Y Index;10/06/2021;-0.417
I01406Y Index;10/06/2021;-0.348
I01403M Index;11/06/2021;-0.652
I01407Y Index;11/06/2021;-0.262
I01408Y Index;11/06/2021;-0.149
I01406M Index;11/06/2021;-0.661
I01401Y Index;11/06/2021;-0.647
I01409Y Index;11/06/2021;-0.046
I01410Y Index;11/06/2021;0.052
I01402Y Index;11/06/2021;-0.641
I01415Y Index;11/06/2021;0.424
I01403Y Index;11/06/2021;-0.605
I01420Y Index;11/06/2021;0.655
I01404Y Index;11/06/2021;-0.526
I01430Y Index;11/06/2021;0.934
I01405Y Index;11/06/2021;-0.427
I01406Y Index;11/06/2021;-0.361
I01403M Index;14/06/2021;-0.653
I01406M Index;14/06/2021;-0.67
I01401Y Index;14/06/2021;-0.648
I01402Y Index;14/06/2021;-0.629
I01403Y Index;14/06/2021;-0.589
I01404Y Index;14/06/2021;-0.506
I01407Y Index;14/06/2021;-0.237
I01405Y Index;14/06/2021;-0.405
I01406Y Index;14/06/2021;-0.338
I01408Y Index;14/06/2021;-0.123
I01409Y Index;14/06/2021;-0.019
I01410Y Index;14/06/2021;0.08
I01415Y Index;14/06/2021;0.451
I01420Y Index;14/06/2021;0.684
I01430Y Index;14/06/2021;0.962
I01403M Index;15/06/2021;-0.669
I01407Y Index;15/06/2021;-0.219
I01406M Index;15/06/2021;-0.668
I01408Y Index;15/06/2021;-0.103
I01401Y Index;15/06/2021;-0.649
I01409Y Index;15/06/2021;0.002
I01402Y Index;15/06/2021;-0.631
I01410Y Index;15/06/2021;0.102
I01403Y Index;15/06/2021;-0.585
I01415Y Index;15/06/2021;0.465
I01404Y Index;15/06/2021;-0.498
I01420Y Index;15/06/2021;0.697
I01430Y Index;15/06/2021;0.975
I01405Y Index;15/06/2021;-0.393
I01406Y Index;15/06/2021;-0.322
I01403M Index;16/06/2021;-0.662
I01407Y Index;16/06/2021;-0.23
I01406M Index;16/06/2021;-0.67
I01408Y Index;16/06/2021;-0.114
I01401Y Index;16/06/2021;-0.65
I01409Y Index;16/06/2021;-0.01
I01410Y Index;16/06/2021;0.09
I01402Y Index;16/06/2021;-0.635
I01415Y Index;16/06/2021;0.456
I01403Y Index;16/06/2021;-0.592
I01404Y Index;16/06/2021;-0.507
I01420Y Index;16/06/2021;0.687
I01405Y Index;16/06/2021;-0.401
I01430Y Index;16/06/2021;0.966
I01406Y Index;16/06/2021;-0.331
I01403M Index;17/06/2021;-0.66
I01407Y Index;17/06/2021;-0.203
I01406M Index;17/06/2021;-0.669
I01408Y Index;17/06/2021;-0.091
I01401Y Index;17/06/2021;-0.649
I01409Y Index;17/06/2021;0.012
I01410Y Index;17/06/2021;0.111
I01402Y Index;17/06/2021;-0.625
I01415Y Index;17/06/2021;0.465
I01403Y Index;17/06/2021;-0.578
I01404Y Index;17/06/2021;-0.483
I01420Y Index;17/06/2021;0.693
I01405Y Index;17/06/2021;-0.374
I01430Y Index;17/06/2021;0.966
I01406Y Index;17/06/2021;-0.301
I01403M Index;18/06/2021;-0.651
I01407Y Index;18/06/2021;-0.194
I01406M Index;18/06/2021;-0.671
I01408Y Index;18/06/2021;-0.086
I01401Y Index;18/06/2021;-0.648
I01409Y Index;18/06/2021;0.015
I01410Y Index;18/06/2021;0.111
I01402Y Index;18/06/2021;-0.622
I01415Y Index;18/06/2021;0.464
I01403Y Index;18/06/2021;-0.567
I01404Y Index;18/06/2021;-0.471
I01420Y Index;18/06/2021;0.683
I01405Y Index;18/06/2021;-0.362
I01430Y Index;18/06/2021;0.945
I01406Y Index;18/06/2021;-0.29
I01403M Index;21/06/2021;-0.65
I01407Y Index;21/06/2021;-0.178
I01408Y Index;21/06/2021;-0.069
I01406M Index;21/06/2021;-0.668
I01401Y Index;21/06/2021;-0.643
I01409Y Index;21/06/2021;0.031
I01402Y Index;21/06/2021;-0.61
I01410Y Index;21/06/2021;0.126
I01403Y Index;21/06/2021;-0.559
I01415Y Index;21/06/2021;0.474
I01404Y Index;21/06/2021;-0.455
I01405Y Index;21/06/2021;-0.347
I01420Y Index;21/06/2021;0.698
I01406Y Index;21/06/2021;-0.274
I01430Y Index;21/06/2021;0.965
I01403M Index;22/06/2021;-0.649
I01407Y Index;22/06/2021;-0.179
I01408Y Index;22/06/2021;-0.067
I01406M Index;22/06/2021;-0.668
I01401Y Index;22/06/2021;-0.646
I01409Y Index;22/06/2021;0.034
I01402Y Index;22/06/2021;-0.618
I01410Y Index;22/06/2021;0.129
I01403Y Index;22/06/2021;-0.567
I01415Y Index;22/06/2021;0.479
I01404Y Index;22/06/2021;-0.46
I01405Y Index;22/06/2021;-0.35
I01420Y Index;22/06/2021;0.703
I01406Y Index;22/06/2021;-0.276
I01430Y Index;22/06/2021;0.968
I01403M Index;23/06/2021;-0.652
I01407Y Index;23/06/2021;-0.193
I01408Y Index;23/06/2021;-0.081
I01406M Index;23/06/2021;-0.673
I01401Y Index;23/06/2021;-0.651
I01409Y Index;23/06/2021;0.02
I01402Y Index;23/06/2021;-0.626
I01410Y Index;23/06/2021;0.115
I01403Y Index;23/06/2021;-0.578
I01415Y Index;23/06/2021;0.469
I01404Y Index;23/06/2021;-0.475
I01420Y Index;23/06/2021;0.693
I01405Y Index;23/06/2021;-0.365
I01430Y Index;23/06/2021;0.963
I01406Y Index;23/06/2021;-0.291
I01403M Index;24/06/2021;-0.65
I01407Y Index;24/06/2021;-0.195
I01408Y Index;24/06/2021;-0.088
I01406M Index;24/06/2021;-0.675
I01401Y Index;24/06/2021;-0.649
I01409Y Index;24/06/2021;0.01
I01402Y Index;24/06/2021;-0.616
I01410Y Index;24/06/2021;0.106
I01403Y Index;24/06/2021;-0.574
I01415Y Index;24/06/2021;0.462
I01404Y Index;24/06/2021;-0.472
I01420Y Index;24/06/2021;0.689
I01405Y Index;24/06/2021;-0.364
I01430Y Index;24/06/2021;0.96
I01406Y Index;24/06/2021;-0.293
I01407Y Index;25/06/2021;-0.154
I01403M Index;25/06/2021;-0.651
I01408Y Index;25/06/2021;-0.043
I01406M Index;25/06/2021;-0.677
I01409Y Index;25/06/2021;0.059
I01401Y Index;25/06/2021;-0.646
I01402Y Index;25/06/2021;-0.61
I01410Y Index;25/06/2021;0.156
I01403Y Index;25/06/2021;-0.557
I01415Y Index;25/06/2021;0.523
I01404Y Index;25/06/2021;-0.448
I01420Y Index;25/06/2021;0.75
I01405Y Index;25/06/2021;-0.334
I01430Y Index;25/06/2021;1.017
I01406Y Index;25/06/2021;-0.257
I01407Y Index;28/06/2021;-0.192
I01408Y Index;28/06/2021;-0.081
I01409Y Index;28/06/2021;0.021
I01410Y Index;28/06/2021;0.117
I01415Y Index;28/06/2021;0.486
I01420Y Index;28/06/2021;0.714
I01430Y Index;28/06/2021;0.979
I01403M Index;28/06/2021;-0.648
I01406M Index;28/06/2021;-0.675
I01401Y Index;28/06/2021;-0.647
I01402Y Index;28/06/2021;-0.621
I01403Y Index;28/06/2021;-0.576
I01404Y Index;28/06/2021;-0.473
I01405Y Index;28/06/2021;-0.365
I01406Y Index;28/06/2021;-0.292
I01407Y Index;29/06/2021;-0.181
I01403M Index;29/06/2021;-0.651
I01408Y Index;29/06/2021;-0.069
I01406M Index;29/06/2021;-0.676
I01401Y Index;29/06/2021;-0.645
I01409Y Index;29/06/2021;0.03
I01402Y Index;29/06/2021;-0.617
I01410Y Index;29/06/2021;0.126
I01403Y Index;29/06/2021;-0.569
I01415Y Index;29/06/2021;0.498
I01404Y Index;29/06/2021;-0.467
I01405Y Index;29/06/2021;-0.358
I01420Y Index;29/06/2021;0.724
I01406Y Index;29/06/2021;-0.285
I01430Y Index;29/06/2021;0.981
I01407Y Index;30/06/2021;-0.216
I01403M Index;30/06/2021;-0.65
I01408Y Index;30/06/2021;-0.109
I01406M Index;30/06/2021;-0.677
I01409Y Index;30/06/2021;-0.009
I01401Y Index;30/06/2021;-0.646
I01410Y Index;30/06/2021;0.086
I01402Y Index;30/06/2021;-0.628
I01415Y Index;30/06/2021;0.453
I01403Y Index;30/06/2021;-0.583
I01404Y Index;30/06/2021;-0.49
I01420Y Index;30/06/2021;0.677
I01430Y Index;30/06/2021;0.937
I01405Y Index;30/06/2021;-0.387
I01406Y Index;30/06/2021;-0.317
I01407Y Index;01/07/2021;-0.22
I01403M Index;01/07/2021;-0.655
I01408Y Index;01/07/2021;-0.111
I01406M Index;01/07/2021;-0.68
I01409Y Index;01/07/2021;-0.012
I01401Y Index;01/07/2021;-0.65
I01410Y Index;01/07/2021;0.085
I01402Y Index;01/07/2021;-0.635
I01415Y Index;01/07/2021;0.452
I01403Y Index;01/07/2021;-0.587
I01404Y Index;01/07/2021;-0.494
I01420Y Index;01/07/2021;0.68
I01430Y Index;01/07/2021;0.944
I01405Y Index;01/07/2021;-0.39
I01406Y Index;01/07/2021;-0.321
I01403M Index;02/07/2021;-0.623
I01407Y Index;02/07/2021;-0.248
I01406M Index;02/07/2021;-0.664
I01408Y Index;02/07/2021;-0.141
I01401Y Index;02/07/2021;-0.637
I01409Y Index;02/07/2021;-0.041
I01402Y Index;02/07/2021;-0.629
I01410Y Index;02/07/2021;0.056
I01403Y Index;02/07/2021;-0.595
I01415Y Index;02/07/2021;0.421
I01404Y Index;02/07/2021;-0.512
I01405Y Index;02/07/2021;-0.414
I01420Y Index;02/07/2021;0.649
I01406Y Index;02/07/2021;-0.349
I01430Y Index;02/07/2021;0.916
I01403M Index;05/07/2021;-0.637
I01407Y Index;05/07/2021;-0.223
I01406M Index;05/07/2021;-0.672
I01408Y Index;05/07/2021;-0.113
I01409Y Index;05/07/2021;-0.013
I01401Y Index;05/07/2021;-0.639
I01410Y Index;05/07/2021;0.084
I01415Y Index;05/07/2021;0.443
I01402Y Index;05/07/2021;-0.623
I01403Y Index;05/07/2021;-0.583
I01420Y Index;05/07/2021;0.67
I01404Y Index;05/07/2021;-0.493
I01430Y Index;05/07/2021;0.935
I01405Y Index;05/07/2021;-0.393
I01406Y Index;05/07/2021;-0.326
I01403M Index;06/07/2021;-0.651
I01407Y Index;06/07/2021;-0.276
I01406M Index;06/07/2021;-0.651
I01408Y Index;06/07/2021;-0.171
I01401Y Index;06/07/2021;-0.645
I01402Y Index;06/07/2021;-0.635
I01409Y Index;06/07/2021;-0.072
I01410Y Index;06/07/2021;0.024
I01403Y Index;06/07/2021;-0.605
I01415Y Index;06/07/2021;0.377
I01404Y Index;06/07/2021;-0.526
I01420Y Index;06/07/2021;0.602
I01405Y Index;06/07/2021;-0.435
I01430Y Index;06/07/2021;0.864
I01406Y Index;06/07/2021;-0.374
I01407Y Index;07/07/2021;-0.298
I01408Y Index;07/07/2021;-0.194
I01403M Index;07/07/2021;-0.65
I01409Y Index;07/07/2021;-0.096
I01406M Index;07/07/2021;-0.653
I01410Y Index;07/07/2021;0
I01401Y Index;07/07/2021;-0.647
I01415Y Index;07/07/2021;0.343
I01402Y Index;07/07/2021;-0.636
I01420Y Index;07/07/2021;0.566
I01403Y Index;07/07/2021;-0.612
I01430Y Index;07/07/2021;0.829
I01404Y Index;07/07/2021;-0.539
I01405Y Index;07/07/2021;-0.451
I01406Y Index;07/07/2021;-0.392
I01403M Index;08/07/2021;-0.653
I01407Y Index;08/07/2021;-0.299
I01406M Index;08/07/2021;-0.652
I01408Y Index;08/07/2021;-0.197
I01401Y Index;08/07/2021;-0.646
I01409Y Index;08/07/2021;-0.098
I01402Y Index;08/07/2021;-0.641
I01410Y Index;08/07/2021;-0.002
I01403Y Index;08/07/2021;-0.61
I01404Y Index;08/07/2021;-0.533
